permno
13507
13508
13511
13520
13521
13524
13525
13526
13527
13528
13529
13532
13533
13534
13536
13537
13543
13544
13548
13552
13553
13554
13556
13559
13560
13561
13563
13564
13567
13577
13579
13585
13594
13597
13598
13599
13600
13604
13610
13616
13621
13622
13625
13627
13628
13636
13640
13641
13642
13643
13644
13647
13648
13649
13652
13655
13656
13658
13687
13688
13690
13693
13694
13695
13699
13702
13704
13705
13708
13711
13712
13713
13721
13730
13739
13743
13748
13750
13754
13755
13757
13758
13759
13761
13766
13769
13777
13788
13790
13791
13794
13796
13797
13798
13799
13800
13802
13812
13816
13818
13819
13825
13827
13828
13829
13830
13831
13837
13844
13856
13858
13860
13861
13862
13863
13869
13870
13874
13875
13876
13877
13878
13879
13883
13885
13890
13891
13896
13901
13903
13904
13906
13908
13909
13911
13914
13918
13919
13920
13921
13923
13924
13928
13931
13932
13934
13935
13936
13938
13939
13940
13942
13943
13947
13949
13954
13956
13957
13958
13959
13962
13963
13964
13965
13966
13967
13969
13970
13976
13977
13983
13992
13993
13998
14004
14005
14006
14008
14017
14026
14029
14030
14033
14040
14041
14042
14043
14044
14045
14046
14051
14052
14053
14054
14055
14056
14057
14060
14062
14063
14065
14072
14076
14087
14093
14094
14095
14097
14099
14101
14102
14106
14107
14127
14131
14133
14135
14136
14137
14141
14143
14145
14148
14149
14150
14152
14153
14158
14159
14160
14161
14164
14166
14167
14168
14169
14172
14173
14174
14175
14176
14179
14182
14185
14198
14213
14221
14227
14229
14230
14231
14237
14238
14239
14244
14245
14246
14247
14249
14253
14254
14256
14257
14258
14260
14261
14262
14263
14266
14271
14273
14274
14276
14288
14289
14290
14292
14295
14296
14303
14304
14305
14310
14312
14313
14316
14317
14318
14321
14324
14325
14327
14328
14329
14335
14337
14338
14339
14340
14352
14353
14355
14356
14358
14359
14378
14392
14393
14400
14401
14406
14408
14409
14414
14419
14420
14421
14422
14423
14425
14426
14431
14432
14433
14434
14435
14436
14440
14441
14442
14444
14447
14448
14449
14451
14452
14455
14456
14457
14458
14459
14464
14465
14467
14468
14469
14470
14471
14472
14478
14479
14487
14489
14490
14495
14497
14498
14499
14502
14503
14504
14506
14516
14521
14523
14526
14528
14530
14531
14532
14535
14536
14537
14538
14541
14542
14543
14544
14545
14547
14548
14550
14551
14552
14553
14554
14555
14556
14558
14567
14570
14573
14574
14578
14579
14580
14588
14589
14590
14591
14593
14594
14596
14597
14599
14601
14602
14603
14604
14607
14608
14609
14610
14612
14615
14617
14619
14625
14632
14634
14636
14637
14641
14645
14646
14647
14650
14653
14654
14658
14663
14667
14668
14670
14671
14675
14677
14682
14683
14684
14685
14686
14688
14689
14690
14691
14693
14694
14695
14696
14697
14702
14703
14707
14708
14711
14712
14713
14714
14715
14716
14717
14719
14720
14723
14750
14751
14759
14761
14763
14773
14774
14776
14778
14781
14782
14790
14792
14793
14795
14797
14801
14803
14805
14807
14810
14811
14812
14813
14815
14816
14818
14820
14821
14822
14823
14827
14828
14829
14830
14831
14834
14836
14849
14851
14852
14855
14861
14862
14868
14870
14871
14872
14873
14874
14877
14878
14879
14880
14881
14882
14884
14889
14890
14908
14915
14925
14926
14927
14930
14932
14934
14937
14938
14939
14941
14942
14943
14944
14945
14950
14951
14953
14954
14960
14961
14969
14970
14976
14982
14983
14984
14988
14990
14991
14992
14993
14995
15003
15006
15008
15010
15011
15014
15015
15016
15017
15022
15023
15024
15028
15029
15045
15046
15056
15057
15058
15059
15061
15062
15064
15065
15067
15068
15069
15070
15071
15072
15075
15079
15080
15083
15084
15087
15088
15090
15091
15092
15099
15105
15108
15110
15117
15119
15125
15126
15127
15128
15129
15132
15134
15139
15144
15145
15164
15167
15168
15172
15176
15177
15178
15180
15183
15184
15186
15187
15198
15202
15203
15215
15217
15218
15219
15220
15221
15222
15223
15225
15226
15228
15242
15254
15263
15264
15266
15270
15271
15272
15273
15278
15282
15283
15284
15285
15286
15287
15290
15291
15292
15293
15294
15297
15298
15302
15303
15305
15313
15315
15318
15327
15332
15335
15339
15344
15351
15357
15359
15363
15367
15370
15371
15372
15374
15375
15378
15380
15381
15382
15383
15390
15391
15394
15395
15396
15397
15398
15399
15400
15401
15404
15407
15408
15409
15410
15415
15416
15417
15426
15428
15429
15430
15431
15432
15433
15435
15436
15440
15443
15451
15452
15454
15456
15457
15466
15478
15482
15485
15486
15488
15489
15490
15491
15493
15494
15496
15497
15505
15506
15507
15508
15509
15510
15514
15523
15525
15527
15530
15531
15532
15533
15534
15535
15537
15538
15539
15540
15541
15542
15543
15546
15553
15560
15579
15580
15582
15585
15590
15599
15623
15627
15630
15631
15636
15638
15639
15642
15643
15644
15645
15646
15647
15648
15649
15650
15651
15652
15653
15654
15658
15662
15664
15694
15703
15707
15709
15710
15719
15720
15721
15724
15729
15774
15775
15776
15779
15780
15782
15784
15785
15786
15787
15788
15793
15795
15797
15802
15824
15826
15831
15832
15833
15834
15837
15838
15840
15847
15850
15853
15854
15856
15858
15859
15860
15863
15899
15902
15905
15906
15909
15914
15917
15921
15934
15937
15943
15948
15950
15955
15956
15960
15961
15970
15976
15978
15980
15995
15996
15997
15998
15999
16000
16001
16004
16005
16007
16008
16012
16019
16020
16021
16024
16030
16044
16049
16051
16052
16063
16064
16066
16067
16068
16069
16070
16073
16076
16082
16083
16084
16086
16087
16090
16097
16099
16100
16104
16106
16108
16111
16112
16119
16126
16140
16144
16145
16146
16149
16154
16158
16160
16162
16164
16170
16171
16173
16174
16175
16178
16179
16181
16182
16183
16186
16188
16189
16247
16249
16250
16252
16253
16255
16260
16261
16263
16267
16268
16276
16277
16278
16279
16282
16284
16285
16287
16290
16303
16304
16306
16308
16309
16310
16318
16319
16338
16343
16347
16376
16377
16378
16381
16382
16384
16385
16386
16392
16393
16394
16397
16398
16399
16400
16401
16402
16417
16429
16431
16432
16434
16435
16436
16437
16442
16448
16458
16463
16464
16465
16466
16471
16472
16473
16493
16497
16498
16499
16505
16519
16522
16528
16529
16530
16532
16533
16541
16542
16543
16544
16548
16553
16554
16555
16557
16560
16562
16569
16570
16575
16579
16587
16590
16591
16592
16593
16594
16595
16597
16600
16602
16611
16613
16614
16617
16622
16625
16629
16630
16631
16632
16633
16638
16639
16640
16642
16647
16648
16649
16650
16653
16654
16655
16657
16659
16660
16664
16667
16668
16670
16671
16672
16673
16674
16675
16676
16677
16678
16680
16681
16682
16683
16688
16689
16690
16692
16696
16697
16698
16700
16703
16704
16705
16709
16712
16736
16737
16738
16746
16750
16753
16755
16756
16765
16771
16773
16776
16777
16778
16779
16781
16783
16784
16788
16789
16792
16793
16795
16802
16805
16806
16808
16814
16815
16816
16818
16819
16820
16821
16824
16825
16827
16828
16829
16830
16834
16837
16851
16852
16853
16856
16857
16864
16866
16874
16880
16883
16887
16895
16903
16904
16905
16911
16913
16915
16917
16920
16921
16922
16923
16924
16925
16927
16928
16932
16939
16961
16964
16965
16966
16967
16968
16971
16974
16975
16976
16980
16981
16982
16983
16984
16987
16988
16989
16991
16992
16995
16999
17000
17005
17017
17032
17034
17035
17036
17037
17038
17039
17041
17042
17043
17044
17045
17046
17047
17050
17073
17079
17090
17091
17093
17097
17103
17104
17105
17106
17107
17108
17114
17116
17117
17121
17122
17125
17126
17133
17134
17135
17137
17139
17140
17144
17147
17148
17149
17151
17154
17155
17156
17178
17182
17201
17221
17223
17226
17234
17245
17251
17252
17256
17262
17263
17266
17269
17270
17271
17272
17273
17279
17281
17306
17309
17313
17315
17317
17322
17323
17324
17325
17326
17327
17332
17334
17341
17342
17343
17344
17345
17349
17350
17351
17357
17358
17359
17360
17361
17365
17366
17367
17368
17369
17370
17372
17373
17374
17382
17444
17478
17523
17672
17673
17677
17679
17680
17683
17684
17685
17688
17690
17691
17692
17695
17696
17700
17701
17726
17743
17750
17778
17783
17784
17787
17788
17790
17792
17794
17795
17796
17798
17799
17800
17801
17802
17803
17811
17812
17813
17818
17819
17821
17824
17825
17826
17830
17855
17859
17864
17867
17868
17869
17871
17875
17876
17877
17878
17880
17883
17885
17886
17887
17889
17890
17891
17892
17894
17895
17898
17899
17900
17901
17906
17907
17908
17916
17920
17929
17942
17944
17947
17948
17949
17950
17951
17955
17956
17957
17958
17959
17961
17968
17969
17970
17973
17974
17976
17977
17979
17981
17987
18011
18013
18042
18043
18044
18046
18048
18049
18050
18051
18052
18053
18055
18056
18058
18061
18062
18063
18064
18065
18075
18086
18089
18091
18097
18098
18100
18102
18103
18106
18107
18108
18113
18114
18115
18116
18126
18128
18133
18134
18135
18137
18138
18141
18142
18144
18145
18148
18150
18152
18162
18163
18183
18184
18190
18191
18192
18194
18195
18202
18203
18205
18210
18212
18214
18215
18217
18224
18246
18247
18248
18253
18255
18257
18267
18302
18306
18309
18310
18311
18312
18320
18321
18322
18325
18327
18356
18357
18360
18361
18368
18369
18370
18376
18377
18396
18397
18401
18402
18403
18405
18406
18408
18410
18411
18413
18414
18415
18418
18419
18420
18421
18422
18424
18425
18427
18428
18438
18448
18452
18453
18456
18457
18458
18459
18461
18480
18482
18484
18485
18514
18515
18533
18539
18542
18546
18549
18552
18553
18554
18555
18556
18558
18559
18560
18561
18563
18564
18566
18567
18568
18570
18572
18573
18575
18576
18578
18579
18580
18592
18642
18643
18644
18646
18648
18649
18650
18652
18656
18659
18664
18668
18670
18671
18676
18677
18709
18719
18725
18726
18727
18729
18734
18735
18736
18769
18770
18771
18772
18773
18774
18776
18777
18778
18779
18780
18782
18783
18784
18785
18786
18787
18789
18790
18794
18802
18806
18808
18810
18815
18832
18835
18837
18838
18840
18844
18845
18846
18847
18851
18852
18853
18855
18856
18886
18894
18895
18898
18899
18903
18907
18908
18909
18910
18911
18912
18913
18915
18926
18936
18937
18938
18940
18941
18953
18955
18958
18960
18961
18963
18967
18968
18973
18997
19002
19004
19005
19008
19011
19012
19015
19016
19017
19021
19022
19024
19025
19026
19031
19032
19034
19058
19061
19064
19066
19070
19071
19072
19076
19077
19081
19082
19083
19084
19085
19098
19106
19114
19129
19135
19136
19137
19139
19140
19142
19143
19145
19146
19149
19166
19172
19176
19177
19178
19180
19184
19185
19186
19187
19188
19189
19194
19196
19197
19198
19199
19200
19201
19202
19224
19228
19229
19230
19231
19232
19233
19249
19250
19251
19252
19271
19283
19285
19286
19295
19310
19312
19313
19315
19316
19317
19331
19333
19338
19347
19348
19349
19350
19352
19353
19356
19357
19358
19388
19392
19393
19396
19397
19399
19401
19402
19403
19404
19405
19408
19409
19410
19413
19416
19417
19433
19454
19455
19456
19460
19461
19462
19469
19476
19479
19480
19483
19484
19485
19486
19488
19489
19494
19495
19496
19497
19499
19500
19501
19502
19504
19505
19506
19515
19519
19521
19533
19534
19539
19540
19541
19542
19544
19547
19549
19555
19556
19559
19560
19561
19565
19566
19567
19568
19572
19573
19575
19576
19577
19578
19579
19585
19586
19592
19593
19599
19605
19606
19616
19619
19620
19621
19622
19624
19628
19631
19632
19635
19636
19639
19640
19644
19648
19649
19650
19652
19653
19654
19655
19657
19659
19660
19670
19675
19679
19680
19681
19682
19721
19746
19751
19752
19767
19778
19787
19788
19789
19794
19797
19803
19807
19808
19809
19810
19811
19812
19813
19814
19818
19822
19823
19824
19825
19826
19827
19828
19830
19831
19832
19833
19834
19835
19837
19838
19847
19849
19850
19851
19854
19856
19857
19859
19862
19867
19875
19880
19886
19891
19892
19893
19894
19898
19911
19918
19919
19920
19928
19930
19935
19937
19938
19939
19944
19945
19946
19947
19948
19950
19952
19953
19954
19955
19956
19958
19962
19964
19965
19969
19970
19972
19973
19974
19978
19979
19981
19985
19986
19989
19990
19993
19994
19995
19996
19997
20053
20057
20058
20059
20062
20064
20065
20067
20072
20078
20081
20082
20083
20094
20097
20098
20101
20106
20114
20115
20117
20120
20126
20128
20130
20134
20135
20136
20137
20138
20142
20143
20145
20146
20147
20148
20150
20152
20153
20154
20155
20156
20158
20161
20163
20166
20169
20171
20172
20173
20174
20177
20178
20179
20181
20186
20187
20188
20189
20190
20193
20194
20195
20196
20204
20207
20209
20238
20246
20253
20269
20277
20280
20281
20282
20284
20285
20286
20287
20288
20290
20292
20294
20295
20297
20302
20303
20304
20305
20306
20307
20310
20312
20313
20315
20318
20321
20322
20323
20325
20330
20331
20332
20333
20336
20338
20339
20340
20341
20342
20344
20345
20347
20354
20355
20356
20357
20358
20365
20381
20384
20388
20390
20391
20395
20397
20399
20402
20403
20404
20406
20412
20413
20414
20415
20417
20419
20420
20421
20422
20424
20426
20427
20429
20430
20433
20434
20435
20437
20438
20439
20440
20441
20443
20447
20448
20451
20452
20456
20460
20464
20465
20468
20469
20470
20471
20482
20504
20512
20522
20523
20525
20534
20537
20542
20545
20548
20549
20552
20557
20561
20566
20567
20568
20572
20574
20576
20577
20578
20580
20581
20582
20583
20586
20587
20588
20591
20592
20595
20596
20598
20599
20600
20601
20602
20603
20607
20608
20609
20610
20611
20612
20613
20614
20618
20621
20623
20626
20629
20630
20631
20632
20633
20636
20637
20638
20639
20640
20641
20644
20645
20646
20647
20648
20649
20652
20653
20654
20655
20656
20657
20658
20659
20660
20661
20662
20663
20665
20666
20670
20671
20675
20676
20679
20681
20682
20683
20686
20688
20712
20713
20716
20717
20721
20724
20726
20727
20731
20736
20739
20750
20751
20762
20764
20765
20767
20769
20770
20772
20775
20778
20780
20785
20787
20788
20789
20791
20793
20794
20795
20796
20798
20799
20801
20804
20807
20808
20809
20812
20815
20816
20818
20819
20820
20823
20824
20826
20828
20831
20832
20833
20834
20836
20838
20839
20840
20841
20843
20844
20847
20848
20851
20852
20856
20859
20864
20866
20867
20869
20870
20871
20872
20874
20876
20877
20878
20879
20880
20884
20885
20886
20887
20890
20891
20892
20893
20894
20895
20898
20899
20900
20901
20902
20906
20907
20908
20914
20915
20916
20919
20920
20923
20924
20927
20930
20931
20932
20945
20946
20948
20950
20951
20952
20953
20954
20960
20962
20964
20965
20966
20970
20972
20974
20975
20979
20990
20996
20998
20999
21002
21007
21011
21016
21017
21018
21019
21020
21023
21025
21026
21027
21028
21029
21030
21031
21033
21035
21036
21042
21043
21044
21045
21046
21049
21051
21053
21054
21055
21056
21057
21059
21060
21061
21065
21067
21072
21076
21079
21080
21081
21083
21085
21086
21087
21088
21089
21090
21091
21092
21093
21094
21096
21099
21102
21103
21105
21106
21107
21108
21113
21116
21117
21118
21120
21121
21122
21123
21124
21125
21135
21178
21186
21193
21198
21199
21207
21210
21211
21217
21218
21219
21221
21226
21229
21231
21237
21260
21262
21263
21265
21267
21268
21269
21270
21271
21272
21273
21276
21277
21280
21281
21285
21286
21289
21292
21294
21295
21296
21297
21298
21299
21300
21302
21305
21306
21307
21308
21310
21313
21321
21322
21323
21325
21327
21330
21331
21332
21335
21336
21340
21342
21344
21345
21348
21349
21350
21351
21352
21353
21356
21357
21358
21359
21361
21368
21369
21371
21372
21373
21409
21412
21415
21416
21417
21512
21513
21517
21518
21521
21524
21527
21528
21529
21532
21534
21538
21539
21540
21543
21546
21547
21551
21554
21556
21559
21560
21561
21562
21563
21564
21567
21568
21570
21573
21576
21577
21580
21586
21589
21593
21594
21596
21597
21598
21599
21600
21601
21604
21605
21606
21607
21608
21609
21612
21613
21614
21617
21619
21624
21625
21628
21641
21644
21648
21663
21664
21665
21671
21683
21684
21685
21686
21695
21701
21703
21705
21707
21708
21711
21713
21715
21719
21721
21723
21729
21731
21732
21735
21736
21737
21740
21742
21743
21744
21745
21746
21747
21749
21750
21752
21753
21754
21756
21759
21760
21761
21762
21763
21764
21767
21772
21774
21775
21776
21778
21779
21780
21781
21782
21785
21786
21789
21790
21791
21792
21795
21807
21825
21828
21829
21831
21832
21833
21835
21837
21839
21841
21842
21843
21844
21846
21850
21851
21852
21854
21858
21860
21861
21863
21866
21867
21875
21876
21877
21879
21882
21883
21886
21887
21888
21889
21890
21891
21892
21893
21894
21895
21896
21897
21898
21903
21904
21905
21906
21907
21908
21909
21914
21915
21916
21920
21922
21923
21924
21925
21926
21927
21928
21930
21932
21933
21934
21936
21938
21939
21942
21943
21947
21949
21950
21951
21957
21958
21962
21965
21966
21967
21969
21970
21971
21975
22003
22027
22069
22079
22081
22084
22085
22086
22087
22088
22089
22092
22096
22100
22103
22111
22115
22127
22132
22145
22148
22149
22158
22177
22178
22179
22180
22183
22184
22185
22186
22187
22188
22192
22193
22194
22195
22196
22199
22200
22202
22204
22209
22210
22211
22212
22213
22214
22216
22217
22220
22221
22223
22225
22228
22229
22232
22233
22237
22238
22239
22240
22244
22245
22248
22252
22253
22255
22256
22257
22258
22259
22260
22262
22263
22265
22266
22267
22268
22271
22272
22273
22275
22276
22279
22280
22281
22282
22284
22286
22287
22288
22289
22290
22291
22292
22293
22295
22296
22301
22302
22303
22305
22309
22312
22313
22318
22321
22323
22326
22332
22333
22334
22335
22336
22339
22341
22342
22343
22344
22345
22346
22347
22351
22355
22356
22359
22361
22369
22370
22378
22380
22384
22390
22395
22413
22416
22417
22423
22424
22425
22426
22439
22440
22447
22465
22470
22474
22480
22509
22517
22521
22522
22523
22524
22527
22528
22537
22538
22539
22540
22544
22548
22549
22551
22553
22554
22556
22561
22562
22563
22564
22566
22570
22571
22572
22574
22575
22578
22579
22581
22582
22586
22587
22589
22590
22592
22596
22599
22600
22601
22602
22610
22612
22616
22618
22623
22626
22627
22634
22635
22636
22637
22638
22640
22646
22647
22650
22655
22659
22660
22661
22662
22663
22667
22668
22670
22671
22674
22676
22677
22678
22689
22690
22691
22693
22694
22703
22704
22715
22722
22723
22726
22731
22738
22742
22746
22752
22757
22758
22764
22765
22766
22767
22768
22769
22771
22772
22773
22775
22776
22779
22781
22783
22785
22791
22792
22793
22797
22798
22800
22802
22803
22804
22810
22811
22812
22823
22825
22840
22879
22880
22881
22882
22886
22895
22897
22898
22899
22901
22908
22910
22914
22916
22921
22923
22928
22934
22937
22945
22946
22952
22953
22959
22976
22977
22992
22995
23008
23011
23012
23014
23021
23024
23025
23026
23028
23031
23032
23033
23039
23041
23042
23048
23049
23052
23054
23056
23058
23061
23062
23063
23064
23065
23085
23101
23102
23105
23109
23110
23113
23117
23120
23127
23129
23147
23178
23179
23182
23183
23185
23193
23200
23206
23216
23223
23224
23227
23229
23232
23233
23235
23236
23247
23252
23255
23256
23257
23258
23259
23260
23263
23264
23265
23266
23267
23268
23269
23270
23271
23272
23273
23297
23306
23340
23343
23352
23372
23375
23379
23380
23381
23393
23397
23415
23416
23418
23423
23425
23426
23428
23431
23432
23433
23439
23451
23466
23473
23477
23501
23505
23506
23507
23509
23510
23511
23512
23513
23517
23536
23568
23570
23579
23615
23618
23620
23622
23625
23627
23630
23658
23660
23663
23669
23670
23673
23677
23679
23681
23712
23715
23716
23729
23730
23731
23738
23744
23779
23782
23783
23795
23799
23803
23816
23819
23835
23846
23849
23854
23860
23869
23871
23874
23875
23876
23877
23880
23881
23882
23883
23884
23885
23887
23916
23931
23940
23941
23942
23944
23951
23970
23975
23978
23997
23998
24009
24010
24017
24022
24023
24051
24053
24064
24065
24070
24072
24078
24079
24080
24084
24085
24086
24087
24090
24091
24092
24093
24094
24095
24098
24099
24100
24109
24114
24171
24172
24173
24174
24175
24193
24205
24248
24250
24258
24263
24271
24272
24275
24279
24283
24286
24288
24296
24328
24378
24432
24435
24440
24441
24459
24465
24469
24471
24473
24476
24478
24484
24486
24487
24493
24507
24508
24509
24510
24511
24514
24515
24589
24591
24643
24655
24656
24658
24660
24766
24942
24969
24985
25081
25099
25129
25232
25304
25320
25419
25452
25487
25582
25590
25778
25785
25953
26084
26201
26403
26463
26470
26607
26614
26650
26710
26825
27043
27167
27204
27334
27422
27430
27474
27562
27617
27618
27633
27684
27705
27756
27828
27887
27888
27909
27959
27983
27991
28118
28222
28345
28484
28564
28629
28804
29050
29058
29209
29285
29612
29744
29867
29938
29946
30402
30509
30593
30648
30680
30681
30737
30840
30940
31051
31070
31077
31078
31238
31480
31500
31668
31691
31974
32046
32054
32062
32299
32540
32548
32651
32678
32687
32707
32803
32870
32934
32942
32986
33137
33209
33532
33770
33823
33849
34032
34367
34497
34666
34673
34746
34817
34818
34833
34936
34948
35044
35051
35107
35124
35167
35238
35263
35554
35685
35917
35991
36003
36281
36346
36397
36468
36768
36898
37058
37154
37161
37217
37234
37284
37381
37402
37568
37584
37807
37875
37955
38033
38093
38149
38156
38295
38420
38659
38682
38703
38746
38762
38850
39029
39220
39328
39490
39538
39571
39642
39693
39731
40125
40272
40416
40440
40539
40694
41080
41187
41188
41217
41241
41292
41320
41355
41574
41929
42059
42067
42140
42200
42286
42358
42439
42455
42534
42550
42585
42614
42796
42877
42906
42922
43123
43334
43350
43449
43481
43553
43617
43634
43757
43772
43837
44134
44206
44230
44274
44329
44506
44513
44601
44644
44768
44813
44943
44951
45225
45241
45277
45306
45437
45560
45655
45728
45751
45911
46042
46068
46077
46340
46392
46463
46578
46674
46690
46834
46877
46886
46922
46923
47002
47088
47379
47387
47423
47466
47511
47571
47619
47626
47677
47706
47715
47723
47730
47861
47896
47941
48072
48144
48267
48291
48347
48389
48486
48506
48523
48531
48653
48725
48961
49015
49138
49154
49322
49373
49429
49488
49656
49680
49905
49971
50017
50243
50278
50286
50550
50606
50623
50788
50789
50876
50948
50972
51086
51263
51369
51423
51625
51633
51692
51829
51925
51960
52038
52090
52230
52231
52250
52329
52337
52396
52476
52695
52708
52716
52813
52898
52936
52978
53065
53074
53110
53197
53225
53373
53480
53575
53604
53613
53640
53663
53859
53866
54084
54114
54148
54199
54244
54253
54578
54594
54675
54704
54818
55001
55212
55213
55511
55597
55678
55862
55976
55993
56223
56274
56573
56611
56710
56822
56945
57007
57154
57330
57509
57534
57568
57665
57808
57809
57817
57904
57913
58246
58318
58334
58421
58501
58560
58675
58683
58771
58819
58836
58975
59010
59045
59089
59176
59185
59192
59248
59256
59328
59396
59408
59459
59467
59483
59600
59619
59627
59774
59871
60038
60097
60098
60186
60206
60442
60468
60506
60580
60599
60628
60687
60709
60871
60898
60943
60986
61146
61188
61209
61241
61269
61313
61399
61487
61496
61508
61516
61567
61621
61700
61743
61787
61807
61815
61946
61955
62033
62042
62092
62148
62228
62308
62341
62368
62376
62383
62498
62958
63079
63125
63132
63159
63335
63467
63546
63714
63715
63765
63773
63781
63829
63830
64020
64186
64194
64282
64311
64390
64450
64486
64557
64742
64785
64822
64899
64929
64936
64961
64995
65008
65154
65270
65285
65294
65306
65307
65330
65365
65402
65429
65541
65584
65700
65752
65875
66050
66093
66157
66181
66245
66325
66376
66384
66617
66683
66739
66800
66852
67002
67029
67360
67467
67838
67847
68144
68145
68196
68276
68292
68320
68591
68718
68830
68857
69032
69199
69550
69586
69649
69796
70033
70092
70228
70308
70332
70500
70519
70536
70578
70704
71175
71176
71191
71271
71475
71563
71837
71942
71985
72119
72304
72338
72494
72611
72696
72726
72980
72996
73139
73219
73681
73809
73817
74406
74500
74740
74836
74908
74932
75033
75034
75069
75070
75100
75104
75107
75175
75182
75186
75215
75222
75224
75233
75241
75261
75272
75285
75316
75320
75326
75342
75432
75447
75460
75470
75489
75509
75510
75517
75526
75527
75556
75573
75577
75578
75591
75596
75603
75605
75607
75646
75649
75654
75672
75694
75714
75734
75754
75825
75828
75831
75853
75854
75860
75905
75906
75912
75976
75985
76020
76038
76052
76076
76081
76082
76095
76100
76123
76127
76128
76135
76136
76138
76139
76148
76149
76185
76201
76202
76207
76215
76217
76224
76226
76230
76261
76266
76274
76279
76282
76330
76360
76383
76392
76415
76461
76477
76478
76504
76515
76529
76532
76544
76553
76565
76568
76573
76582
76584
76586
76591
76605
76613
76614
76624
76638
76639
76644
76661
76671
76672
76684
76686
76695
76697
76708
76709
76711
76712
76721
76722
76732
76744
76750
76752
76788
76795
76798
76804
76837
76838
76839
76841
76847
76856
76858
76868
76869
76879
76888
76892
76908
76927
76928
76934
76946
76950
76963
76978
77004
77007
77011
77037
77043
77082
77090
77114
77117
77120
77157
77165
77173
77175
77178
77186
77191
77202
77205
77208
77217
77235
77236
77256
77259
77263
77271
77274
77279
77281
77282
77292
77300
77327
77338
77340
77354
77357
77366
77379
77393
77413
77415
77418
77420
77425
77437
77447
77453
77461
77462
77478
77486
77488
77496
77501
77505
77507
77515
77516
77519
77520
77526
77528
77530
77584
77595
77599
77605
77606
77610
77624
77629
77630
77637
77643
77649
77659
77660
77661
77668
77669
77679
77699
77702
77722
77730
77763
77768
77780
77785
77790
77830
77862
77868
77889
77892
77897
77900
77902
77917
77918
77971
77973
78001
78003
78015
78018
78033
78034
78038
78044
78050
78051
78054
78062
78066
78068
78071
78077
78081
78082
78091
78137
78139
78147
78156
78170
78172
78179
78186
78189
78211
78213
78216
78217
78451
78664
78690
78693
78749
78756
78829
78840
78841
78875
78876
78877
78881
78892
78900
78903
78908
78915
78950
78955
78960
78963
78975
78977
78981
78987
78988
78990
78999
79006
79007
79013
79019
79022
79025
79026
79033
79037
79039
79065
79066
79072
79089
79094
79103
79108
79116
79131
79133
79150
79159
79166
79195
79198
79210
79244
79248
79249
79265
79280
79299
79303
79307
79313
79315
79322
79323
79336
79338
79382
79399
79411
79444
79472
79490
79491
79499
79507
79516
79545
79564
79571
79573
79586
79588
79611
79618
79628
79637
79666
79667
79668
79672
79678
79686
79689
79698
